Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-006849,DEPT_FIN_004,2018-06-22,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC
P-006850,DEPT_OPS_072,2018-06-12,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_US_REM
P-006851,DEPT_TECH_018,2018-06-07,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_HQ
P-006852,DEPT_INVEST_119,2018-06-17,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ
P-006853,DEPT_SALES_102,2018-06-21,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-006854,DEPT_RISK_045,2018-06-12,New Position,Employee,Fixed Term,JP_0059,Financial Advisor,Financial Advisor,Part_Time,LOC_VAN
P-006855,DEPT_LEGAL_089,2018-06-20,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC
P-006856,DEPT_RISK_047,2018-06-29,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_MIA
P-006857,DEPT_SALES_104,2018-06-22,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_TOR_HQ
P-006858,DEPT_FIN_008,2018-06-25,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_NYC
P-006859,DEPT_FIN_009,2018-06-04,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_OTT
P-006860,DEPT_SALES_097,2018-06-02,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_FP
P-006861,DEPT_SALES_101,2018-06-29,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_CAL
P-006862,DEPT_SALES_093,2018-06-18,New Position,Employee,Fixed Term,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_HQ
P-006863,DEPT_OPS_065,2018-06-11,New Position,Employee,Fixed Term,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_CHI
P-006864,DEPT_MKT_112,2018-06-23,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_CHI
P-006865,DEPT_RISK_042,2018-06-24,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_FP
P-006866,DEPT_CEO_002,2018-06-23,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_MTL
P-006867,DEPT_HR_078,2018-06-16,New Position,Employee,Fixed Term,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_CA_REM
P-006868,DEPT_LEGAL_084,2018-06-15,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_CA_REM
P-006869,DEPT_SALES_096,2018-06-09,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CA_REM
P-006870,DEPT_CEO_003,2018-06-03,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_MTL
P-006871,DEPT_RISK_042,2018-06-18,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_NYC
P-006872,DEPT_FIN_011,2018-06-13,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_BOS
P-006873,DEPT_HR_081,2018-06-10,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_FP
P-006874,DEPT_ADMIN_128,2018-06-19,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_HQ
P-006875,DEPT_MKT_111,2018-06-24,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_NYC
P-006876,DEPT_OPS_065,2018-06-18,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ
P-006877,DEPT_MKT_112,2018-06-11,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_FP
P-006878,DEPT_ADMIN_127,2018-06-05,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-006879,DEPT_FIN_014,2018-06-04,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Part_Time,LOC_TOR_HQ
P-006880,DEPT_SALES_102,2018-06-14,New Position,Contingent Worker,Contractor,JP_0076,Chief Risk Officer,Chief Risk Officer,Full_Time,LOC_MTL
P-006881,DEPT_TECH_025,2018-06-12,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_SF
P-006882,DEPT_SALES_097,2018-06-05,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_HQ
P-006883,DEPT_OPS_068,2018-06-28,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_NYC
P-006884,DEPT_LEGAL_085,2018-06-19,New Position,Contingent Worker,Contractor,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CHI
P-006885,DEPT_ADMIN_130,2018-06-26,New Position,Employee,Fixed Term,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_MTL
P-006886,DEPT_INVEST_115,2018-06-03,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_CA_REM
P-006887,DEPT_OPS_073,2018-06-20,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_SF
P-006888,DEPT_FIN_011,2018-06-24,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_HAL
P-006889,DEPT_TECH_027,2018-06-24,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_TOR_HQ
P-006890,DEPT_TECH_036,2018-06-23,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_CA_REM
P-006891,DEPT_FIN_012,2018-06-02,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_NYC
P-006892,DEPT_RISK_045,2018-06-01,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_DAL
P-006893,DEPT_INVEST_119,2018-06-21,New Position,Employee,Fixed Term,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_TOR_HQ
P-006894,DEPT_ADMIN_131,2018-06-01,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_CAL
P-006895,DEPT_FIN_012,2018-06-27,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_NYC
P-006896,DEPT_INVEST_117,2018-06-13,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_OTT
P-006897,DEPT_HR_078,2018-06-08,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_HQ
P-006898,DEPT_HR_079,2018-06-12,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Part_Time,LOC_TOR_HQ
P-006899,DEPT_RISK_048,2018-06-04,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_HQ
P-006900,DEPT_ADMIN_126,2018-06-05,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ
P-006901,DEPT_OPS_069,2018-06-24,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_BOS
P-006902,DEPT_OPS_074,2018-06-03,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_WIN
P-006903,DEPT_RISK_043,2018-06-29,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-006904,DEPT_FIN_013,2018-06-17,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ
P-006905,DEPT_RISK_052,2018-06-26,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_VAN
P-006906,DEPT_TECH_021,2018-06-13,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_FP
P-006907,DEPT_SALES_099,2018-06-09,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_OTT
P-006908,DEPT_RISK_051,2018-06-15,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-006909,DEPT_ADMIN_126,2018-06-21,New Position,Employee,Fixed Term,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-006910,DEPT_CEO_001,2018-06-21,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ
P-006911,DEPT_SALES_096,2018-06-15,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_MTL
P-006912,DEPT_OPS_071,2018-06-12,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Part_Time,LOC_NYC
P-006913,DEPT_TECH_026,2018-06-16,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ
P-006914,DEPT_INVEST_120,2018-06-17,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_TOR_HQ
P-006915,DEPT_FIN_005,2018-06-30,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_FP
P-006916,DEPT_SALES_101,2018-06-24,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_NYC
P-006917,DEPT_SALES_106,2018-06-21,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_FP
P-006918,DEPT_HR_080,2018-06-23,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Part_Time,LOC_MIA
P-006919,DEPT_OPS_062,2018-06-18,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_VAN
P-006920,DEPT_ADMIN_133,2018-06-21,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_TOR_HQ
P-006921,DEPT_RISK_044,2018-06-23,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_MTL
P-006922,DEPT_SALES_105,2018-06-18,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-006923,DEPT_OPS_073,2018-06-07,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_MTL
P-006924,DEPT_FIN_009,2018-06-08,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_US_REM
P-006925,DEPT_MKT_112,2018-06-28,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_HQ
P-006926,DEPT_TECH_035,2018-06-16,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_TOR_FP
P-006927,DEPT_LEGAL_087,2018-06-12,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Part_Time,LOC_TOR_HQ
P-006928,DEPT_SALES_106,2018-06-01,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ
P-006929,DEPT_RISK_051,2018-06-02,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_CA_REM
P-006930,DEPT_RISK_045,2018-06-22,New Position,Contingent Worker,Contractor,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-006931,DEPT_SALES_091,2018-06-22,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-006932,DEPT_SALES_102,2018-06-02,New Position,Contingent Worker,Contractor,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_FP
P-006933,DEPT_OPS_058,2018-06-27,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_NYC
P-006934,DEPT_HR_082,2018-06-16,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_CAL
P-006935,DEPT_FIN_014,2018-06-19,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_MTL
P-006936,DEPT_INVEST_121,2018-06-02,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_NYC
P-006937,DEPT_OPS_067,2018-06-15,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_TOR_HQ
P-006938,DEPT_OPS_057,2018-06-10,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CAL
P-006939,DEPT_RISK_055,2018-06-02,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_TOR_FP
P-006940,DEPT_TECH_022,2018-06-20,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_SF
P-006941,DEPT_OPS_075,2018-06-09,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-006942,DEPT_MKT_109,2018-06-05,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_NYC
P-006943,DEPT_LEGAL_087,2018-06-30,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_NYC
P-006944,DEPT_SALES_096,2018-06-04,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_FP
P-006945,DEPT_CEO_003,2018-06-01,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_DAL
P-006946,DEPT_OPS_057,2018-06-20,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-006947,DEPT_FIN_012,2018-06-10,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_MTL
P-006948,DEPT_INVEST_117,2018-06-14,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Full_Time,LOC_CA_REM
P-006949,DEPT_OPS_071,2018-06-02,New Position,Employee,Fixed Term,JP_0072,Content Writer,Content Writer,Full_Time,LOC_US_REM
P-006950,DEPT_TECH_040,2018-06-22,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_NYC
P-006951,DEPT_MKT_108,2018-06-27,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_FP
P-006952,DEPT_SALES_104,2018-06-05,New Position,Employee,Fixed Term,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_US_REM
P-006953,DEPT_INVEST_120,2018-06-30,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC
P-006954,DEPT_CEO_002,2018-06-27,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_CA_REM
P-006955,DEPT_RISK_047,2018-06-07,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_BOS
P-006956,DEPT_LEGAL_084,2018-06-23,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Part_Time,LOC_TOR_FP
P-006957,DEPT_SALES_098,2018-06-04,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_HQ
P-006958,DEPT_SALES_096,2018-06-12,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ
P-006959,DEPT_OPS_075,2018-06-18,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_MTL
P-006960,DEPT_SALES_105,2018-06-02,New Position,Employee,Regular,JP_0076,Chief Risk Officer,Chief Risk Officer,Full_Time,LOC_TOR_HQ
P-006961,DEPT_RISK_052,2018-06-13,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_FP
P-006962,DEPT_RISK_046,2018-06-03,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_VAN
P-006963,DEPT_TECH_019,2018-06-08,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_NYC
P-006964,DEPT_OPS_074,2018-06-26,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_MTL
P-006965,DEPT_INVEST_120,2018-06-30,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_OTT
P-006966,DEPT_TECH_035,2018-06-03,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_FP
P-006967,DEPT_SALES_090,2018-06-06,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_DAL
P-006968,DEPT_TECH_027,2018-06-14,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_OTT
P-006969,DEPT_OPS_071,2018-06-26,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_MTL
P-006970,DEPT_MKT_109,2018-06-08,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ
P-006971,DEPT_ADMIN_126,2018-06-27,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_VAN
P-006972,DEPT_RISK_048,2018-06-24,New Position,Employee,Fixed Term,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CA_REM
P-006973,DEPT_CEO_001,2018-06-30,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Part_Time,LOC_TOR_FP
P-006974,DEPT_MKT_112,2018-06-16,New Position,Employee,Fixed Term,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_TOR_HQ
P-006975,DEPT_TECH_022,2018-06-09,New Position,Contingent Worker,Contractor,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_FP
P-006976,DEPT_TECH_021,2018-06-01,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_TOR_HQ
P-006977,DEPT_FIN_013,2018-06-14,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_CA_REM
P-006978,DEPT_ADMIN_126,2018-06-06,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_CAL
P-006979,DEPT_FIN_015,2018-06-21,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Part_Time,LOC_TOR_HQ
P-006980,DEPT_OPS_071,2018-06-13,New Position,Employee,Fixed Term,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ
P-006981,DEPT_RISK_046,2018-06-24,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Part_Time,LOC_TOR_HQ
P-006982,DEPT_INVEST_125,2018-06-30,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_HAL
P-006983,DEPT_HR_078,2018-06-12,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_MIA
P-006984,DEPT_RISK_055,2018-06-13,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_CHI
P-006985,DEPT_INVEST_122,2018-06-02,New Position,Employee,Fixed Term,JP_0084,Receptionist,Receptionist,Full_Time,LOC_NYC
P-006986,DEPT_OPS_059,2018-06-13,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_SF
P-006987,DEPT_LEGAL_089,2018-06-07,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Part_Time,LOC_OTT
P-006988,DEPT_OPS_065,2018-06-07,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_TOR_HQ
P-006989,DEPT_INVEST_125,2018-06-28,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_SF
P-006990,DEPT_FIN_004,2018-06-19,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_NYC
P-006991,DEPT_TECH_037,2018-06-10,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_CAL
P-006992,DEPT_TECH_040,2018-06-11,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_FP
P-006993,DEPT_LEGAL_087,2018-06-05,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_SF
P-006994,DEPT_TECH_037,2018-06-02,New Position,Employee,Regular,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_TOR_HQ
P-006995,DEPT_SALES_099,2018-06-13,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_TOR_HQ
P-006996,DEPT_TECH_039,2018-06-02,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP
P-006997,DEPT_HR_076,2018-06-26,New Position,Employee,Fixed Term,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_MIA
P-006998,DEPT_INVEST_125,2018-06-26,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_MTL
P-006999,DEPT_RISK_046,2018-06-29,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Part_Time,LOC_CHI
P-007000,DEPT_RISK_051,2018-06-22,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_SF
P-007001,DEPT_FIN_007,2018-06-28,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_HQ
P-007002,DEPT_INVEST_114,2018-06-19,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-007003,DEPT_RISK_054,2018-06-09,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ
