Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Position_ID|Effective_Date|Worker_Type|Worker_Sub-Type|Business_Title|Business_Site_ID|Mailstop_Floor|Worker_Status|Active|Active_Status_Date|Hire_Date|Original_Hire_Date|Hire_Reason|Employment_End_Date|Continuous_Service_Date|First_Day_of_Work|Expected_Retirement_Date|Retirement_Eligibility_Date|Retired|Seniority_Date|Severance_Date|Benefits_Service_Date|Company_Service_Date|Time_Off_Service_Date|Vesting_Date|Terminated|Termination_Date|Pay_Through_Date|Primary_Termination_Reason|Primary_Termination_Category|Termination_Involuntary|Secondary_Termination_Reason|Local_Termination_Reason|Not_Eligible_for_Hire|Regrettable_Termination|Hire_Rescinded|Resignation_Date|Last_Day_of_Work|Last_Date_for_Which_Paid|Expected_Date_of_Return|Not_Returning|Return_Unknown|Probation_Start_Date|Probation_End_Date|Academic_Tenure_Date|Has_International_Assignment|Home_Country|Host_Country|International_Assignment_Type|Start_Date_of_International_Assignment|End_Date_of_International_Assignment|Rehire|Eligible_For_Rehire|Action|Action_Code|Action_Reason|Action_Reason_Code|Manager_ID|Soft_Retirement_Indicator|Job_Profile_ID|Sequence_Number|Planned_End_Contract_Date|Job_Entry_Dt|Stock_Grants|Time_Type|Supervisory_Organization|Location|Job_Title|French_Job_Title|Shift_Number|Scheduled_Weekly_Hours|Default_Weekly_Hours|Scheduled_FTE|Work_Model_Start_Date|Work_Model_Type|Worker_Workday_ID
EMP00089|TXN659597342|2020-11-21|2020-11-27 00:00:00|Promotion|POS00526|2020-11-21|Employee|Temporary|Marketing Manager|LOC00061|FL5|Terminated|False|2025-03-04|2018-01-26|2018-01-26|Transfer|2025-03-04|2018-01-26|2018-01-26|||False|2018-01-26||2018-01-26|2018-01-26|2018-01-26|2019-01-26|True|2025-03-04|2025-03-04|Voluntary Resignation|Retirement|True|||False|False|False||2025-03-04|2025-03-04||True|false|2018-01-26|2018-04-26||True|US|MX||||False|N|Promotion|ACT423|Organizational Change|ARC164|EMP00261|False|JP00010|3||2020-11-21||Seasonal|CC00024|LOC00061|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2020-11-21|Remote|WID0008902
EMP00090|TXN882691805|2024-07-25|2024-07-28 00:00:00|Hire|POS00525|2024-07-25|Employee|Regular|Quality Assurance|LOC00007||Active|True|2024-07-25|2024-07-25|2024-07-25|New Hire||2024-07-25|2024-07-25|||False|2024-07-25||2024-07-25|2024-07-25|2024-07-25|2025-07-25|False|||||False|||False|False|False|||||False|false|2024-07-25|2024-10-23||False|US|CA||||False|N|Hire|ACT990|Employee Request|ARC608|EMP00052|False|JP00124|1||2024-07-25||Regular|CC00095|LOC00007|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2024-07-25|Remote|WID0009000
EMP00090|TXN732273227|2027-06-04|2027-06-08 00:00:00|Transfer|POS00215|2027-06-04|Employee|Seasonal|Software Engineer|LOC00051|FL4|Active|True|2024-07-25|2024-07-25|2024-07-25|Transfer||2024-07-25|2024-07-25|||False|2024-07-25||2024-07-25|2024-07-25|2024-07-25|2025-07-25|False|||||False|||False|False|False|||||False|false|2024-07-25|2024-10-23||False|US|MX||||False|N|Transfer|ACT701|Organizational Change|ARC699|EMP00070|False|JP00058|2||2027-06-04||Regular|CC00089|LOC00051|Software Engineer|Titre Français: Software Engineer|1|37.5|40|1|2027-06-04|Hybrid|WID0009001
EMP00090|TXN118212699|2026-04-20|2026-04-25 00:00:00|Promotion|POS00098|2026-04-20|Employee|Contract|Accountant|LOC00091||Active|True|2024-07-25|2024-07-25|2024-07-25|Transfer||2024-07-25|2024-07-25|||False|2024-07-25||2024-07-25|2024-07-25|2024-07-25|2025-07-25|False|||||False|||False|False|False|||||False|false|2024-07-25|2024-10-23||False|US|MX||||False|N|Promotion|ACT401|Employee Request|ARC383|EMP00044|False|JP00042|3||2026-04-20||Seasonal|CC00080|LOC00091|Accountant|Titre Français: Accountant|1|40|40|1|2026-04-20|Remote|WID0009002
EMP00090|TXN498049146|2026-01-14|2026-01-19 00:00:00|Promotion|POS00503|2026-01-14|Employee|Seasonal|Data Analyst|LOC00043|FL2|Active|True|2024-07-25|2024-07-25|2024-07-25|Transfer||2024-07-25|2024-07-25|||False|2024-07-25||2024-07-25|2024-07-25|2024-07-25|2025-07-25|False|||||False|||False|False|False|||||False|false|2024-07-25|2024-10-23||True|US|AU||||False|N|Promotion|ACT283|Business Need|ARC173|EMP00327|False|JP00199|4||2026-01-14||Contract|CC00096|LOC00043|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2026-01-14|Remote|WID0009003
EMP00091|TXN980470108|2022-02-11|2022-02-13 00:00:00|Hire|POS00542|2022-02-11|Employee|Contract|Software Engineer|LOC00070|FL4|Active|True|2022-02-11|2022-02-11|2022-02-11|New Hire||2022-02-11|2022-02-11|||False|2022-02-11||2022-02-11|2022-02-11|2022-02-11|2023-02-11|False|||||False|||False|False|False|||||False|false|2022-02-11|2022-05-12||True|US|MX||||False|N|Hire|ACT641|Employee Request|ARC368|EMP00098|False|JP00077|1||2022-02-11||Seasonal|CC00013|LOC00070|Software Engineer|Titre Français: Software Engineer|1|40|40|1|2022-02-11|Hybrid|WID0009100
EMP00091|TXN271665508|2023-10-29|2023-10-30 00:00:00|Lateralove|POS00187|2023-10-29|Employee|Regular|Sales Executive|LOC00093||Active|True|2022-02-11|2022-02-11|2022-02-11|Transfer||2022-02-11|2022-02-11|||False|2022-02-11||2022-02-11|2022-02-11|2022-02-11|2023-02-11|False|||||False|||False|False|False|||||False|false|2022-02-11|2022-05-12||False|US|AU||||False|N|Lateralove|ACT649|Business Need|ARC893|EMP00113|False|JP00022|2||2023-10-29||Regular|CC00074|LOC00093|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2023-10-29|Remote|WID0009101
EMP00092|TXN718945314|2025-07-06|2025-07-06 00:00:00|Hire|POS00587|2025-07-06|Employee|Temporary|Quality Assurance|LOC00081|FL4|Active|True|2025-07-06|2025-07-06|2025-07-06|New Hire||2025-07-06|2025-07-06|||False|2025-07-06||2025-07-06|2025-07-06|2025-07-06|2026-07-06|False|||||False|||False|False|False|||||False|false|2025-07-06|2025-10-04||False|US|DE||||False|N|Hire|ACT423|Business Need|ARC673|EMP00435|False|JP00006|1||2025-07-06||Contract|CC00055|LOC00081|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2025-07-06|Office|WID0009200
EMP00092|TXN805440814|2026-08-20|2026-08-27 00:00:00|Transfer|POS00013|2026-08-20|Employee|Seasonal|Data Analyst|LOC00099||Active|True|2025-07-06|2025-07-06|2025-07-06|Transfer||2025-07-06|2025-07-06|||False|2025-07-06||2025-07-06|2025-07-06|2025-07-06|2026-07-06|False|||||False|||False|False|False|||||False|false|2025-07-06|2025-10-04||False|US|US||||False|N|Transfer|ACT224|Business Need|ARC689|EMP00430|False|JP00192|2||2026-08-20||Temporary|CC00075|LOC00099|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2026-08-20|Office|WID0009201
EMP00092|TXN609287097|2026-08-14|2026-08-19 00:00:00|Promotion|POS00125|2026-08-14|Employee|Contract|System Administrator|LOC00032||Active|True|2025-07-06|2025-07-06|2025-07-06|Transfer||2025-07-06|2025-07-06|||False|2025-07-06||2025-07-06|2025-07-06|2025-07-06|2026-07-06|False|||||False|||False|False|False|||||False|false|2025-07-06|2025-10-04||True|US|FR||||False|N|Promotion|ACT946|Organizational Change|ARC916|EMP00372|False|JP00090|3||2026-08-14||Regular|CC00065|LOC00032|System Administrator|Titre Français: System Administrator|1|35|40|0.57|2026-08-14|Office|WID0009202
EMP00092|TXN321817966|2026-11-18|2026-11-23 00:00:00|Transfer|POS00544|2026-11-18|Employee|Contract|Operations Manager|LOC00064|FL2|Active|True|2025-07-06|2025-07-06|2025-07-06|Transfer||2025-07-06|2025-07-06|||False|2025-07-06||2025-07-06|2025-07-06|2025-07-06|2026-07-06|False|||||False|||False|False|False|||||False|false|2025-07-06|2025-10-04||False|US|US||||False|N|Transfer|ACT457|Organizational Change|ARC837|EMP00107|False|JP00179|4||2026-11-18||Contract|CC00073|LOC00064|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2026-11-18|Office|WID0009203
EMP00093|TXN684708979|2024-12-07|2024-12-12 00:00:00|Hire|POS00441|2024-12-07|Employee|Seasonal|Security Analyst|LOC00012||Active|True|2024-12-07|2024-12-07|2024-12-07|New Hire||2024-12-07|2024-12-07|||False|2024-12-07||2024-12-07|2024-12-07|2024-12-07|2025-12-07|False|||||False|||False|False|False|||||False|false|2024-12-07|2025-03-07||True|US|US||||False|N|Hire|ACT981|Employee Request|ARC940|EMP00189|False|JP00193|1||2024-12-07||Contract|CC00031|LOC00012|Security Analyst|Titre Français: Security Analyst|1|40|40|1|2024-12-07|Office|WID0009300
EMP00093|TXN411575520|2025-11-14|2025-11-14 00:00:00|Lateralove|POS00138|2025-11-14|Employee|Temporary|Quality Assurance|LOC00066||Active|True|2024-12-07|2024-12-07|2024-12-07|Transfer||2024-12-07|2024-12-07|||False|2024-12-07||2024-12-07|2024-12-07|2024-12-07|2025-12-07|False|||||False|||False|False|False|||||False|false|2024-12-07|2025-03-07||True|US|UK||||False|N|Lateralove|ACT262|Organizational Change|ARC708|EMP00468|False|JP00169|2||2025-11-14||Contract|CC00099|LOC00066|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2025-11-14|Office|WID0009301
EMP00093|TXN659677207|2025-05-30|2025-06-03 00:00:00|Lateralove|POS00071|2025-05-30|Employee|Contract|Software Engineer|LOC00091||Active|True|2024-12-07|2024-12-07|2024-12-07|Transfer||2024-12-07|2024-12-07|||False|2024-12-07||2024-12-07|2024-12-07|2024-12-07|2025-12-07|False|||||False|||False|False|False|||||False|false|2024-12-07|2025-03-07||True|US|DE|Expatriate|||False|N|Lateralove|ACT431|Organizational Change|ARC309|EMP00351|False|JP00066|3||2025-05-30||Seasonal|CC00069|LOC00091|Software Engineer|Titre Français: Software Engineer|3|40|40|1|2025-05-30|Hybrid|WID0009302
EMP00093|TXN500833163|2027-11-18|2027-11-18 00:00:00|Transfer|POS00574|2027-11-18|Employee|Temporary|Marketing Manager|LOC00070||Active|True|2024-12-07|2024-12-07|2024-12-07|Transfer||2024-12-07|2024-12-07|||False|2024-12-07||2024-12-07|2024-12-07|2024-12-07|2025-12-07|False|||||False|||False|False|False|||||False|false|2024-12-07|2025-03-07||True|US|US||||False|N|Transfer|ACT598|Employee Request|ARC313|EMP00001|False|JP00049|4||2027-11-18||Contract|CC00018|LOC00070|Marketing Manager|Titre Français: Marketing Manager|3|40|40|1|2027-11-18|Hybrid|WID0009303
EMP00094|TXN224617663|2022-05-22|2022-05-25 00:00:00|Hire|POS00325|2022-05-22|Employee|Regular|Project Manager|LOC00028||Active|True|2022-05-22|2022-05-22|2022-05-22|New Hire||2022-05-22|2022-05-22|||False|2022-05-22||2022-05-22|2022-05-22|2022-05-22|2023-05-22|False|||||False|||False|False|False|||||False|false|2022-05-22|2022-08-20||True|US|UK||||False|N|Hire|ACT366|Organizational Change|ARC874|EMP00476|False|JP00152|1||2022-05-22||Regular|CC00073|LOC00028|Project Manager|Titre Français: Project Manager|1|40|40|1|2022-05-22|Hybrid|WID0009400
EMP00094|TXN646692980|2023-11-28|2023-12-03 00:00:00|Demotion|POS00360|2023-11-28|Employee|Temporary|Project Manager|LOC00015|FL3|Active|True|2022-05-22|2022-05-22|2022-05-22|Transfer||2022-05-22|2022-05-22|||False|2022-05-22||2022-05-22|2022-05-22|2022-05-22|2023-05-22|False|||||False|||False|False|False|||||False|false|2022-05-22|2022-08-20||False|US|CA||||False|N|Demotion|ACT226|Employee Request|ARC372|EMP00440|False|JP00194|2||2023-11-28||Temporary|CC00003|LOC00015|Project Manager|Titre Français: Project Manager|1|40|40|1|2023-11-28|Remote|WID0009401
EMP00094|TXN947006402|2022-12-06|2022-12-10 00:00:00|Lateralove|POS00036|2022-12-06|Employee|Temporary|Data Analyst|LOC00026||Active|True|2022-05-22|2022-05-22|2022-05-22|Transfer||2022-05-22|2022-05-22|||False|2022-05-22||2022-05-22|2022-05-22|2022-05-22|2023-05-22|False|||||False|||False|False|False|||||False|false|2022-05-22|2022-08-20||True|US|DE||||False|N|Lateralove|ACT661|Employee Request|ARC553|EMP00158|False|JP00199|3||2022-12-06||Seasonal|CC00066|LOC00026|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2022-12-06|Hybrid|WID0009402
EMP00094|TXN990561573|2023-05-04|2023-05-07 00:00:00|Transfer|POS00009|2023-05-04|Employee|Regular|Accountant|LOC00078|FL3|Active|True|2022-05-22|2022-05-22|2022-05-22|Transfer||2022-05-22|2022-05-22|||False|2022-05-22||2022-05-22|2022-05-22|2022-05-22|2023-05-22|False|||||False|||False|False|False|||||False|false|2022-05-22|2022-08-20||True|US|DE||||False|N|Transfer|ACT994|Employee Request|ARC123|EMP00007|False|JP00184|4||2023-05-04||Temporary|CC00070|LOC00078|Accountant|Titre Français: Accountant|1|35|40|1|2023-05-04|Office|WID0009403
EMP00094|TXN172821248|2024-06-20|2024-06-23 00:00:00|Promotion|POS00036|2024-06-20|Employee|Seasonal|Sales Executive|LOC00093||Active|True|2022-05-22|2022-05-22|2022-05-22|Transfer||2022-05-22|2022-05-22|||False|2022-05-22||2022-05-22|2022-05-22|2022-05-22|2023-05-22|False|||||False|||False|False|False|||||False|false|2022-05-22|2022-08-20||True|US|US||||False|N|Promotion|ACT386|Business Need|ARC120|EMP00336|False|JP00022|5||2024-06-20||Regular|CC00091|LOC00093|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2024-06-20|Hybrid|WID0009404
EMP00095|TXN271327357|2016-02-21|2016-02-25 00:00:00|Hire|POS00246|2016-02-21|Employee|Regular|HR Manager|LOC00071||Active|True|2016-02-21|2016-02-21|2016-02-21|New Hire||2016-02-21|2016-02-21|||False|2016-02-21||2016-02-21|2016-02-21|2016-02-21|2017-02-20|False|||||False|||False|False|False|||||False|false|2016-02-21|2016-05-21||False|US|FR||||False|N|Hire|ACT201|Organizational Change|ARC247|EMP00331|False|JP00096|1||2016-02-21||Temporary|CC00097|LOC00071|HR Manager|Titre Français: HR Manager|1|40|40|0.86|2016-02-21|Remote|WID0009500
EMP00095|TXN899302869|2017-06-24|2017-06-30 00:00:00|Demotion|POS00188|2017-06-24|Employee|Regular|HR Manager|LOC00023|FL3|Active|True|2016-02-21|2016-02-21|2016-02-21|Transfer||2016-02-21|2016-02-21|||False|2016-02-21||2016-02-21|2016-02-21|2016-02-21|2017-02-20|False|||||False|||False|False|False|||||False|false|2016-02-21|2016-05-21||True|US|CA||||False|N|Demotion|ACT371|Organizational Change|ARC761|EMP00193|False|JP00053|2||2017-06-24||Temporary|CC00023|LOC00023|HR Manager|Titre Français: HR Manager|1|37.5|40|0.59|2017-06-24|Hybrid|WID0009501
EMP00095|TXN206533185|2018-04-25|2018-04-28 00:00:00|Lateralove|POS00487|2018-04-25|Employee|Contract|Data Analyst|LOC00002||Active|True|2016-02-21|2016-02-21|2016-02-21|Transfer||2016-02-21|2016-02-21|||False|2016-02-21||2016-02-21|2016-02-21|2016-02-21|2017-02-20|False|||||False|||False|False|False|||||False|false|2016-02-21|2016-05-21||True|US|US|Inpatriate|||False|N|Lateralove|ACT897|Business Need|ARC132|EMP00077|False|JP00013|3||2018-04-25||Seasonal|CC00100|LOC00002|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2018-04-25|Remote|WID0009502
EMP00096|TXN486966858|2025-04-18|2025-04-21 00:00:00|Hire|POS00557|2025-04-18|Employee|Regular|Data Analyst|LOC00075||Active|True|2025-04-18|2025-04-18|2025-04-18|New Hire||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||False|US|DE||||False|N|Hire|ACT161|Business Need|ARC606|EMP00016|False|JP00105|1||2025-04-18||Temporary|CC00018|LOC00075|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2025-04-18|Office|WID0009600
EMP00096|TXN332129971|2027-04-08|2027-04-09 00:00:00|Lateralove|POS00036|2027-04-08|Employee|Temporary|Marketing Manager|LOC00084||Active|True|2025-04-18|2025-04-18|2025-04-18|Transfer||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||True|US|CA||||False|N|Lateralove|ACT489|Organizational Change|ARC142|EMP00233|False|JP00049|2||2027-04-08||Contract|CC00010|LOC00084|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2027-04-08|Office|WID0009601
EMP00096|TXN372607826|2026-06-05|2026-06-11 00:00:00|Demotion|POS00508|2026-06-05|Employee|Temporary|Accountant|LOC00015||Active|True|2025-04-18|2025-04-18|2025-04-18|Transfer||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||True|US|UK||||False|N|Demotion|ACT565|Employee Request|ARC413|EMP00293|False|JP00029|3||2026-06-05||Temporary|CC00053|LOC00015|Accountant|Titre Français: Accountant|1|40|40|1|2026-06-05|Hybrid|WID0009602
EMP00096|TXN944517782|2028-02-25|2028-02-27 00:00:00|Promotion|POS00148|2028-02-25|Employee|Contract|HR Manager|LOC00012||Active|True|2025-04-18|2025-04-18|2025-04-18|Transfer||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||False|US|CA||||False|N|Promotion|ACT701|Employee Request|ARC873|EMP00333|False|JP00093|4||2028-02-25||Regular|CC00019|LOC00012|HR Manager|Titre Français: HR Manager|3|40|40|1|2028-02-25|Hybrid|WID0009603
EMP00096|TXN578972183|2027-10-11|2027-10-13 00:00:00|Lateralove|POS00024|2027-10-11|Employee|Temporary|Project Manager|LOC00027||Active|True|2025-04-18|2025-04-18|2025-04-18|Transfer||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||False|US|MX||||False|N|Lateralove|ACT233|Employee Request|ARC518|EMP00347|False|JP00097|5||2027-10-11||Regular|CC00084|LOC00027|Project Manager|Titre Français: Project Manager|1|40|40|1|2027-10-11|Office|WID0009604
EMP00096|TXN827059836|2025-12-01|2025-12-06 00:00:00|Demotion|POS00368|2025-12-01|Employee|Seasonal|Operations Manager|LOC00075||Active|True|2025-04-18|2025-04-18|2025-04-18|Transfer||2025-04-18|2025-04-18|||False|2025-04-18||2025-04-18|2025-04-18|2025-04-18|2026-04-18|False|||||False|||False|False|False|||||False|false|2025-04-18|2025-07-17||True|US|CA||||False|N|Demotion|ACT688|Organizational Change|ARC213|EMP00278|False|JP00178|6||2025-12-01||Seasonal|CC00069|LOC00075|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2025-12-01|Hybrid|WID0009605
EMP00097|TXN913303658|2025-08-06|2025-08-10 00:00:00|Hire|POS00549|2025-08-06|Employee|Contract|Software Engineer|LOC00053||On Leave|False|2026-02-05|2025-08-06|2025-08-06|New Hire||2025-08-06|2025-08-06|||False|2025-08-06||2025-08-06|2025-08-06|2025-08-06|2026-08-06|False|||||False|||False|False|False|||||False|false|2025-08-06|2025-11-04||False|US|CA||||False|N|Hire|ACT488|Business Need|ARC109|EMP00132|False|JP00188|1||2025-08-06||Seasonal|CC00040|LOC00053|Software Engineer|Titre Français: Software Engineer|1|37.5|40|1|2025-08-06|Remote|WID0009700
EMP00097|TXN195102126|2028-07-31|2028-07-31 00:00:00|Transfer|POS00299|2028-07-31|Employee|Temporary|Operations Manager|LOC00080||On Leave|False|2026-02-05|2025-08-06|2025-08-06|Transfer||2025-08-06|2025-08-06|||False|2025-08-06||2025-08-06|2025-08-06|2025-08-06|2026-08-06|False|||||False|||False|False|False|||||False|false|2025-08-06|2025-11-04||False|US|US||||False|N|Transfer|ACT684|Organizational Change|ARC843|EMP00435|False|JP00126|2||2028-07-31||Temporary|CC00051|LOC00080|Operations Manager|Titre Français: Operations Manager|1|40|40|0.6|2028-07-31|Hybrid|WID0009701
EMP00097|TXN399147144|2027-05-11|2027-05-17 00:00:00|Demotion|POS00460|2027-05-11|Employee|Temporary|Software Engineer|LOC00006||On Leave|False|2026-02-05|2025-08-06|2025-08-06|Transfer||2025-08-06|2025-08-06|||False|2025-08-06||2025-08-06|2025-08-06|2025-08-06|2026-08-06|False|||||False|||False|False|False|||||False|false|2025-08-06|2025-11-04||False|US|MX||||False|N|Demotion|ACT291|Business Need|ARC831|EMP00260|False|JP00070|3||2027-05-11||Regular|CC00022|LOC00006|Software Engineer|Titre Français: Software Engineer|1|37.5|40|1|2027-05-11|Remote|WID0009702
EMP00097|TXN259326530|2028-04-09|2028-04-14 00:00:00|Transfer|POS00002|2028-04-09|Employee|Temporary|Accountant|LOC00027||On Leave|False|2026-02-05|2025-08-06|2025-08-06|Transfer||2025-08-06|2025-08-06|||False|2025-08-06||2025-08-06|2025-08-06|2025-08-06|2026-08-06|False|||||False|||False|False|False|||||False|false|2025-08-06|2025-11-04||True|US|US||||False|N|Transfer|ACT485|Business Need|ARC912|EMP00391|False|JP00085|4||2028-04-09||Seasonal|CC00096|LOC00027|Accountant|Titre Français: Accountant|1|40|40|1|2028-04-09|Office|WID0009703
EMP00097|TXN103606363|2027-04-16|2027-04-17 00:00:00|Transfer|POS00122|2027-04-16|Employee|Regular|Marketing Manager|LOC00052||On Leave|False|2026-02-05|2025-08-06|2025-08-06|Transfer||2025-08-06|2025-08-06|||False|2025-08-06||2025-08-06|2025-08-06|2025-08-06|2026-08-06|False|||||False|||False|False|False|||||False|false|2025-08-06|2025-11-04||True|US|UK||||False|N|Transfer|ACT859|Organizational Change|ARC255|EMP00410|False|JP00065|5||2027-04-16||Temporary|CC00018|LOC00052|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2027-04-16|Remote|WID0009704
EMP00098|TXN880347983|2017-06-16|2017-06-23 00:00:00|Hire|POS00046|2017-06-16|Employee|Seasonal|Marketing Manager|LOC00050||Active|True|2017-06-16|2017-06-16|2017-06-16|New Hire||2017-06-16|2017-06-16|||False|2017-06-16||2017-06-16|2017-06-16|2017-06-16|2018-06-16|False|||||False|||False|False|False|||||False|false|2017-06-16|2017-09-14||True|US|AU|Expatriate|||False|N|Hire|ACT591|Employee Request|ARC497|EMP00005|False|JP00190|1||2017-06-16||Temporary|CC00006|LOC00050|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2017-06-16|Remote|WID0009800
EMP00098|TXN834758230|2018-04-26|2018-05-02 00:00:00|Promotion|POS00100|2018-04-26|Employee|Temporary|Network Engineer|LOC00093|FL1|Active|True|2017-06-16|2017-06-16|2017-06-16|Transfer||2017-06-16|2017-06-16|||False|2017-06-16||2017-06-16|2017-06-16|2017-06-16|2018-06-16|False|||||False|||False|False|False|||||False|false|2017-06-16|2017-09-14||True|US|DE|Expatriate|||False|N|Promotion|ACT194|Organizational Change|ARC718|EMP00429|False|JP00031|2||2018-04-26||Seasonal|CC00089|LOC00093|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2018-04-26|Hybrid|WID0009801
EMP00098|TXN119511081|2018-03-26|2018-03-26 00:00:00|Demotion|POS00372|2018-03-26|Employee|Temporary|System Administrator|LOC00027||Active|True|2017-06-16|2017-06-16|2017-06-16|Transfer||2017-06-16|2017-06-16|||False|2017-06-16||2017-06-16|2017-06-16|2017-06-16|2018-06-16|False|||||False|||False|False|False|||||False|false|2017-06-16|2017-09-14||False|US|US||||False|N|Demotion|ACT484|Organizational Change|ARC721|EMP00167|False|JP00018|3||2018-03-26||Seasonal|CC00037|LOC00027|System Administrator|Titre Français: System Administrator|1|40|40|1|2018-03-26|Hybrid|WID0009802
EMP00098|TXN868921597|2017-11-07|2017-11-07 00:00:00|Transfer|POS00142|2017-11-07|Employee|Regular|Finance Manager|LOC00035|FL5|Active|True|2017-06-16|2017-06-16|2017-06-16|Transfer||2017-06-16|2017-06-16|||False|2017-06-16||2017-06-16|2017-06-16|2017-06-16|2018-06-16|False|||||False|||False|False|False|||||False|false|2017-06-16|2017-09-14||True|US|FR||||False|N|Transfer|ACT241|Organizational Change|ARC327|EMP00453|False|JP00141|4||2017-11-07||Contract|CC00077|LOC00035|Finance Manager|Titre Français: Finance Manager|2|40|40|0.94|2017-11-07|Office|WID0009803
EMP00098|TXN472213267|2019-02-08|2019-02-15 00:00:00|Transfer|POS00333|2019-02-08|Employee|Temporary|Business Analyst|LOC00018|FL3|Active|True|2017-06-16|2017-06-16|2017-06-16|Transfer||2017-06-16|2017-06-16|||False|2017-06-16||2017-06-16|2017-06-16|2017-06-16|2018-06-16|False|||||False|||False|False|False|||||False|false|2017-06-16|2017-09-14||True|US|UK||||False|N|Transfer|ACT327|Employee Request|ARC565|EMP00241|False|JP00068|5||2019-02-08||Regular|CC00002|LOC00018|Business Analyst|Titre Français: Business Analyst|1|30|40|1|2019-02-08|Remote|WID0009804
