Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location,Work_Space,Pay_Rate_Type,Schedule_Weekly_Hours,Scheduled_FTE,Default_Weekly_Hours,Employee_Type,shift_number,Exclude_From_Headcount
P-004323,DEPT_RISK_043,2017-09-08,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004324,DEPT_OPS_058,2017-09-29,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004325,DEPT_OPS_061,2017-09-29,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-004326,DEPT_OPS_070,2017-09-24,New Position,Contingent Worker,Contractor,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004327,DEPT_RISK_052,2017-09-12,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004328,DEPT_TECH_030,2017-09-01,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004329,DEPT_CEO_002,2017-09-27,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004330,DEPT_ADMIN_132,2017-09-08,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004331,DEPT_LEGAL_086,2017-09-21,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004332,DEPT_SALES_107,2017-09-16,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004333,DEPT_INVEST_122,2017-09-01,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004334,DEPT_CEO_001,2017-09-12,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-004335,DEPT_INVEST_117,2017-09-12,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004336,DEPT_RISK_049,2017-09-24,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004337,DEPT_SALES_091,2017-09-10,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004338,DEPT_ADMIN_128,2017-09-28,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004339,DEPT_TECH_025,2017-09-26,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004340,DEPT_FIN_013,2017-09-03,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Part_Time,LOC_OTT,,Salary,18.75,0.5,37.5,Regular,0,0
P-004341,DEPT_INVEST_114,2017-09-09,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004342,DEPT_RISK_049,2017-09-26,New Position,Contingent Worker,Contractor,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004343,DEPT_OPS_068,2017-09-27,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004344,DEPT_SALES_105,2017-09-04,New Position,Employee,Regular,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004345,DEPT_OPS_063,2017-09-26,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004346,DEPT_SALES_090,2017-09-14,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004347,DEPT_TECH_017,2017-09-19,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004348,DEPT_SALES_094,2017-09-03,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-004349,DEPT_TECH_024,2017-09-19,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004350,DEPT_INVEST_119,2017-09-16,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004351,DEPT_OPS_072,2017-09-05,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004352,DEPT_TECH_027,2017-09-13,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004353,DEPT_TECH_037,2017-09-19,New Position,Employee,Fixed Term,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004354,DEPT_FIN_005,2017-09-17,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004355,DEPT_LEGAL_086,2017-09-23,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004356,DEPT_CEO_002,2017-09-06,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004357,DEPT_TECH_021,2017-09-27,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004358,DEPT_SALES_096,2017-09-14,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004359,DEPT_SALES_100,2017-09-04,New Position,Contingent Worker,Contractor,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004360,DEPT_TECH_040,2017-09-04,New Position,Employee,Fixed Term,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004361,DEPT_INVEST_122,2017-09-27,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004362,DEPT_ADMIN_133,2017-09-19,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004363,DEPT_SALES_101,2017-09-10,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004364,DEPT_LEGAL_084,2017-09-10,New Position,Employee,Fixed Term,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004365,DEPT_HR_079,2017-09-24,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004366,DEPT_HR_083,2017-09-04,New Position,Contingent Worker,Contractor,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004367,DEPT_FIN_010,2017-09-10,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-004368,DEPT_INVEST_124,2017-09-06,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004369,DEPT_RISK_049,2017-09-11,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004370,DEPT_OPS_059,2017-09-14,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004371,DEPT_MKT_113,2017-09-23,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004372,DEPT_ADMIN_132,2017-09-22,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004373,DEPT_OPS_064,2017-09-13,New Position,Contingent Worker,Contractor,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004374,DEPT_RISK_045,2017-09-26,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004375,DEPT_TECH_036,2017-09-09,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004376,DEPT_MKT_113,2017-09-30,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004377,DEPT_SALES_093,2017-09-25,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004378,DEPT_TECH_031,2017-09-17,New Position,Contingent Worker,Contractor,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004379,DEPT_INVEST_114,2017-09-12,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004380,DEPT_OPS_065,2017-09-29,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Part_Time,LOC_NYC,,Salary,18.75,0.5,37.5,Regular,0,0
P-004381,DEPT_OPS_072,2017-09-14,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004382,DEPT_MKT_108,2017-09-14,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Part_Time,LOC_NYC,,Salary,18.75,0.5,37.5,Regular,0,0
P-004383,DEPT_SALES_099,2017-09-05,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004384,DEPT_OPS_057,2017-09-24,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004385,DEPT_OPS_073,2017-09-18,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004386,DEPT_TECH_040,2017-09-15,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004387,DEPT_TECH_025,2017-09-03,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-004388,DEPT_INVEST_120,2017-09-27,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004389,DEPT_ADMIN_128,2017-09-12,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-004390,DEPT_ADMIN_130,2017-09-29,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-004391,DEPT_MKT_110,2017-09-06,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-004392,DEPT_FIN_015,2017-09-26,New Position,Employee,Fixed Term,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004393,DEPT_CEO_003,2017-09-20,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004394,DEPT_TECH_036,2017-09-21,New Position,Contingent Worker,Contractor,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004395,DEPT_FIN_013,2017-09-02,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004396,DEPT_TECH_020,2017-09-07,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004397,DEPT_MKT_113,2017-09-04,New Position,Contingent Worker,Contractor,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004398,DEPT_TECH_025,2017-09-05,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-004399,DEPT_RISK_049,2017-09-30,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004400,DEPT_LEGAL_085,2017-09-21,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004401,DEPT_TECH_021,2017-09-09,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-004402,DEPT_RISK_048,2017-09-29,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004403,DEPT_TECH_020,2017-09-16,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004404,DEPT_MKT_110,2017-09-25,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004405,DEPT_TECH_039,2017-09-13,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004406,DEPT_MKT_110,2017-09-07,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004407,DEPT_TECH_030,2017-09-13,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004408,DEPT_OPS_064,2017-09-15,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004409,DEPT_RISK_050,2017-09-10,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004410,DEPT_HR_079,2017-09-08,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004411,DEPT_CEO_002,2017-09-08,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004412,DEPT_INVEST_124,2017-09-19,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004413,DEPT_ADMIN_127,2017-09-08,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004414,DEPT_ADMIN_129,2017-09-22,New Position,Employee,Fixed Term,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004415,DEPT_INVEST_122,2017-09-06,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004416,DEPT_LEGAL_084,2017-09-21,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004417,DEPT_LEGAL_087,2017-09-06,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004418,DEPT_ADMIN_130,2017-09-23,New Position,Contingent Worker,Contractor,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004419,DEPT_SALES_095,2017-09-02,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-004420,DEPT_INVEST_119,2017-09-28,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004421,DEPT_INVEST_117,2017-09-24,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004422,DEPT_OPS_064,2017-09-22,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Part_Time,LOC_NYC,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-004423,DEPT_MKT_109,2017-09-11,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004424,DEPT_OPS_067,2017-09-05,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004425,DEPT_TECH_030,2017-09-22,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004426,DEPT_INVEST_118,2017-09-12,New Position,Employee,Fixed Term,JP_0020,Accountant,Accountant,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004427,DEPT_INVEST_120,2017-09-03,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004428,DEPT_INVEST_123,2017-09-05,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004429,DEPT_RISK_047,2017-09-01,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004430,DEPT_OPS_063,2017-09-02,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004431,DEPT_MKT_112,2017-09-05,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Part_Time,LOC_CHI,,Salary,18.75,0.5,37.5,Regular,0,0
P-004432,DEPT_OPS_064,2017-09-11,New Position,Employee,Fixed Term,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004433,DEPT_SALES_097,2017-09-18,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004434,DEPT_SALES_099,2017-09-27,New Position,Contingent Worker,Contractor,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004435,DEPT_CEO_001,2017-09-17,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004436,DEPT_SALES_091,2017-09-30,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-004437,DEPT_TECH_032,2017-09-14,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-004438,DEPT_OPS_072,2017-09-30,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004439,DEPT_RISK_045,2017-09-02,New Position,Contingent Worker,Contractor,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-004440,DEPT_ADMIN_129,2017-09-30,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004441,DEPT_TECH_035,2017-09-04,New Position,Employee,Fixed Term,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004442,DEPT_TECH_040,2017-09-19,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-004443,DEPT_FIN_012,2017-09-19,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-004444,DEPT_HR_077,2017-09-26,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-004445,DEPT_SALES_092,2017-09-26,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-004446,DEPT_INVEST_116,2017-09-17,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004447,DEPT_OPS_059,2017-09-03,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-004448,DEPT_SALES_095,2017-09-14,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-004449,DEPT_TECH_032,2017-09-06,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-004450,DEPT_FIN_010,2017-09-30,New Position,Employee,Fixed Term,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004451,DEPT_FIN_006,2017-09-29,New Position,Employee,Fixed Term,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-004452,DEPT_ADMIN_129,2017-09-20,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
