Job_Classification_ID,Job_Classification_WID,Job_Classification_Name,Job_Classification_Group_ID,Job_Classification_Group_Name,Job_Profile_ID
JCL_0968,c88f849de296b78fd82236421fd5a41c,Investment Analyst - Stock,JCL_GRP_STOCK,Stock,JP_0088
JCL_0969,a5703e126ec903f312e699f61c164941,Research Analyst - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0089
JCL_0970,a5b8b778b9cd87a24ed4ae23c58400ab,Research Analyst - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0089
JCL_0971,dc13768075038afee5664ab762ca8cea,Research Analyst - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0089
JCL_0972,6ed71b4d1626af6144a68b488b85fcce,Research Analyst - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0089
JCL_0973,6247950692213ae91d7dc15ee28ea7e4,Research Analyst - Job Collection,JCL_GRP_COLL,Job Collection,JP_0089
JCL_0974,32078fb689307f7f7b647a51be036909,Research Analyst - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0089
JCL_0975,08ff541bed53a6b126fe805b44bd3c39,Research Analyst - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0089
JCL_0976,65c81a1e85e94050c8e5e02a321257b3,Research Analyst - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0089
JCL_0977,a25dc9fa849a9d28bd86c3f2ec4aff29,Research Analyst - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0089
JCL_0978,b2036fef082bee2c7d1a3a0db9dbff37,Research Analyst - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0089
JCL_0979,6a878cde02b101c665126c30dea2bdbb,Research Analyst - Stock,JCL_GRP_STOCK,Stock,JP_0089
JCL_0980,ee0fc2fa18a77ed41ccb7e6ed031bd69,Quantitative Analyst - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0090
JCL_0981,58d9525de75f378bca8cfba5c5e75049,Quantitative Analyst - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0090
JCL_0982,0ea2c0a2ac48766aaad6c0208e946e1d,Quantitative Analyst - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0090
JCL_0983,33e6d20f29607fdbb964bd2192d5141e,Quantitative Analyst - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0090
JCL_0984,408eb4ca9904f48b8f24ef6cc8fb5e76,Quantitative Analyst - Job Collection,JCL_GRP_COLL,Job Collection,JP_0090
JCL_0985,be4e64272a363b53197e35fc4eb53406,Quantitative Analyst - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0090
JCL_0986,5ee25ffc9c359f3acb7668f8b07bfda0,Quantitative Analyst - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0090
JCL_0987,25bb654130f2d6a3879c6a73bb180018,Quantitative Analyst - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0090
JCL_0988,b5a628ed53073ed58eda67a27a6ac72a,Quantitative Analyst - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0090
JCL_0989,487c4f134ff2785ea4bdacdc19d37d0b,Quantitative Analyst - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0090
JCL_0990,340bdb00339a2fae5d3f9084b6b7cf8a,Quantitative Analyst - Stock,JCL_GRP_STOCK,Stock,JP_0090
JCL_0991,9fe3243225ab69b95fdc11242cda966c,Trader - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0091
JCL_0992,8d1b2fd1b1827b34a548caece2829a5b,Trader - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0091
JCL_0993,a353aaec901908095ceb7656f1e862ca,Trader - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0091
JCL_0994,2d7db044d3a07fc2b8398c2b91f052e3,Trader - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0091
JCL_0995,a2accd62eca72909edbd94d92f7d349f,Trader - Job Collection,JCL_GRP_COLL,Job Collection,JP_0091
JCL_0996,dc13beedf958aa9468e7bb4a05be86f3,Trader - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0091
JCL_0997,013638a18b9a270b7b2aef6abb992cbd,Trader - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0091
JCL_0998,401ee6dbc0e971f74fba89b6227abd58,Trader - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0091
JCL_0999,160915b586af70043b669b2b99522900,Trader - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0091
JCL_1000,00e5f5a3584eac0de90ce7af0aa4a438,Trader - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0091
JCL_1001,02a28819c22657773805f560bf1352f0,Trader - Stock,JCL_GRP_STOCK,Stock,JP_0091
JCL_1002,ef27a9dd91d645f46672021ad5201f41,Fund Accountant - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0092
JCL_1003,5bc7c20078fd69a1f9e043c65c8fbc24,Fund Accountant - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0092
JCL_1004,65d69e378a843db78a917032cd0c808b,Fund Accountant - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0092
JCL_1005,fd3a11a99a0c5e5b14636c15602c7c40,Fund Accountant - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0092
JCL_1006,15eea1b526559a2aa21c3de474330e65,Fund Accountant - Job Collection,JCL_GRP_COLL,Job Collection,JP_0092
JCL_1007,cca93fc1371cebd2b65644f4db65abcd,Fund Accountant - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0092
JCL_1008,1316198b10d33b308b8a42c727f9eb90,Fund Accountant - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0092
JCL_1009,26a739304f4671cdcd8094800ff1e8f9,Fund Accountant - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0092
JCL_1010,7b67206950408ec3351cd1d4d936dfcc,Fund Accountant - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0092
JCL_1011,cc2acf8169c62e5a86a0e414ad897e32,Fund Accountant - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0092
JCL_1012,0691091279f2256c550aa4b14d031da4,Fund Accountant - Stock,JCL_GRP_STOCK,Stock,JP_0092
JCL_1013,c9b48e1c42bfaccefd1164afe185793e,Performance Analyst - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0093
JCL_1014,12b33646634229965fd1cbf8b8a8a0ad,Performance Analyst - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0093
JCL_1015,d248d35b5d75454f0cf69124eada7c91,Performance Analyst - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0093
JCL_1016,51217570e874f272cc5ce2e577d90ba3,Performance Analyst - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0093
JCL_1017,7f8bece799ef16a67f176735a838be5e,Performance Analyst - Job Collection,JCL_GRP_COLL,Job Collection,JP_0093
JCL_1018,28a8bfc14cc32ee7583ee43d29eb9c3d,Performance Analyst - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0093
JCL_1019,0b08aa33243acec9b67ec6ce77aa676c,Performance Analyst - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0093
JCL_1020,a747acd4caa67e45bfb8b9452293e387,Performance Analyst - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0093
JCL_1021,5669de53f253e6a8143fab71e60c8ea9,Performance Analyst - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0093
JCL_1022,a6d5c533d26e2a94884f52e6d29e96b1,Performance Analyst - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0093
JCL_1023,96d39be7e7ed34097f986aa1da7c3f9e,Performance Analyst - Stock,JCL_GRP_STOCK,Stock,JP_0093
JCL_1024,20ed7ee346f1d22feb4172359db306b3,ESG Analyst - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0094
JCL_1025,55aac8c332e56d74aa7ae0df9735120c,ESG Analyst - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0094
JCL_1026,63e50193c376f2f1764bfca83bfce9cd,ESG Analyst - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0094
JCL_1027,ccb63fd9f8dc85cdc1c6520dc794ed8f,ESG Analyst - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0094
JCL_1028,5ae7dc31c94f96da5f34a7d3cec2b62e,ESG Analyst - Job Collection,JCL_GRP_COLL,Job Collection,JP_0094
JCL_1029,5c408e527e851c5251676a485f63758f,ESG Analyst - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0094
JCL_1030,2fbf68b07cbe50d0f287767bc0a4be49,ESG Analyst - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0094
JCL_1031,1afc092d8a6e029edaa96e31c040ffdd,ESG Analyst - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0094
JCL_1032,97b4428655e72f5acfe723a9c92567f8,ESG Analyst - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0094
JCL_1033,c4ac84d874d817d11c6a56365eb7a61b,ESG Analyst - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0094
JCL_1034,9bfd3314d7998d89270576f5f44ac999,ESG Analyst - Stock,JCL_GRP_STOCK,Stock,JP_0094
